timestamp,machine_id,sensor_type,sensor_value,unit,status
2025-10-29T03:50:00Z,MCH_012,Vibration,7.52,mm/s,Warning
2025-10-29T03:55:00Z,MCH_028,Temperature,66.16,°C,Normal
2025-10-29T04:00:00Z,MCH_035,Temperature,58.14,°C,Normal
2025-10-29T04:05:00Z,MCH_025,Vibration,2.09,mm/s,Normal
2025-10-29T04:10:00Z,MCH_014,Pressure,3.02,bar,Normal
2025-10-29T04:15:00Z,MCH_030,Temperature,85.26,°C,Critical
2025-10-29T04:20:00Z,MCH_034,Pressure,1.8,bar,Normal
2025-10-29T04:25:00Z,MCH_003,Pressure,3.96,bar,Normal
2025-10-29T04:30:00Z,MCH_025,Temperature,81.78,°C,Critical
2025-10-29T04:35:00Z,MCH_030,Vibration,3.42,mm/s,Normal
2025-10-29T04:40:00Z,MCH_013,Pressure,2.78,bar,Normal
2025-10-29T04:45:00Z,MCH_015,Pressure,4.98,bar,Warning
2025-10-29T04:50:00Z,MCH_041,Vibration,4.88,mm/s,Normal
2025-10-29T04:55:00Z,MCH_019,Pressure,3.67,bar,Normal
2025-10-29T05:00:00Z,MCH_008,Pressure,5.12,bar,Critical
2025-10-29T05:05:00Z,MCH_019,Temperature,62.62,°C,Normal
2025-10-29T05:10:00Z,MCH_015,Temperature,66.36,°C,Normal
2025-10-29T05:15:00Z,MCH_011,Temperature,68.53,°C,Normal
2025-10-29T05:20:00Z,MCH_003,Temperature,73.21,°C,Warning
2025-10-29T05:25:00Z,MCH_034,Temperature,89.86,°C,Critical
2025-10-29T05:30:00Z,MCH_019,Pressure,5.85,bar,Critical
2025-10-29T05:35:00Z,MCH_015,Pressure,2.39,bar,Normal
2025-10-29T05:40:00Z,MCH_037,Pressure,3.91,bar,Normal
2025-10-29T05:45:00Z,MCH_044,Pressure,4.28,bar,Warning
2025-10-29T05:50:00Z,MCH_046,Pressure,5.64,bar,Critical
2025-10-29T05:55:00Z,MCH_047,Vibration,11.71,mm/s,Critical
2025-10-29T06:00:00Z,MCH_038,Vibration,8.79,mm/s,Warning
2025-10-29T06:05:00Z,MCH_036,Temperature,59.34,°C,Normal
2025-10-29T06:10:00Z,MCH_017,Pressure,1.66,bar,Normal
2025-10-29T06:15:00Z,MCH_009,Pressure,3.08,bar,Normal
2025-10-29T06:20:00Z,MCH_046,Temperature,84.19,°C,Critical
2025-10-29T06:25:00Z,MCH_023,Temperature,69.04,°C,Normal
2025-10-29T06:30:00Z,MCH_049,Pressure,4.22,bar,Warning
2025-10-29T06:35:00Z,MCH_018,Vibration,6.29,mm/s,Normal
2025-10-29T06:40:00Z,MCH_013,Pressure,2.35,bar,Normal
2025-10-29T06:45:00Z,MCH_041,Temperature,76.7,°C,Warning
2025-10-29T06:50:00Z,MCH_042,Temperature,65.0,°C,Normal
2025-10-29T06:55:00Z,MCH_017,Temperature,65.17,°C,Normal
2025-10-29T07:00:00Z,MCH_006,Temperature,78.35,°C,Warning
2025-10-29T07:05:00Z,MCH_018,Pressure,3.06,bar,Normal
2025-10-29T07:10:00Z,MCH_047,Temperature,76.39,°C,Warning
2025-10-29T07:15:00Z,MCH_002,Pressure,4.57,bar,Warning
2025-10-29T07:20:00Z,MCH_017,Temperature,55.21,°C,Normal
2025-10-29T07:25:00Z,MCH_010,Vibration,5.13,mm/s,Normal
2025-10-29T07:30:00Z,MCH_050,Temperature,73.61,°C,Warning
2025-10-29T07:35:00Z,MCH_017,Temperature,55.34,°C,Normal
2025-10-29T07:40:00Z,MCH_002,Pressure,3.83,bar,Normal
2025-10-29T07:45:00Z,MCH_022,Temperature,84.24,°C,Critical
2025-10-29T07:50:00Z,MCH_027,Temperature,57.2,°C,Normal
2025-10-29T07:55:00Z,MCH_047,Pressure,5.82,bar,Critical
2025-10-29T08:00:00Z,MCH_001,Temperature,86.36,°C,Critical
2025-10-29T08:05:00Z,MCH_012,Pressure,2.63,bar,Normal
2025-10-29T08:10:00Z,MCH_015,Vibration,9.64,mm/s,Critical
2025-10-29T08:15:00Z,MCH_022,Temperature,79.47,°C,Warning
2025-10-29T08:20:00Z,MCH_004,Vibration,5.77,mm/s,Normal
2025-10-29T08:25:00Z,MCH_046,Pressure,5.42,bar,Critical
2025-10-29T08:30:00Z,MCH_046,Temperature,63.8,°C,Normal
2025-10-29T08:35:00Z,MCH_043,Temperature,89.06,°C,Critical
2025-10-29T08:40:00Z,MCH_005,Temperature,83.11,°C,Critical
2025-10-29T08:45:00Z,MCH_025,Temperature,78.99,°C,Warning
2025-10-29T08:50:00Z,MCH_041,Temperature,69.23,°C,Normal
2025-10-29T08:55:00Z,MCH_019,Pressure,3.8,bar,Normal
2025-10-29T09:00:00Z,MCH_038,Vibration,3.98,mm/s,Normal
2025-10-29T09:05:00Z,MCH_029,Temperature,66.56,°C,Normal
2025-10-29T09:10:00Z,MCH_014,Pressure,1.68,bar,Normal
2025-10-29T09:15:00Z,MCH_010,Vibration,4.75,mm/s,Normal
2025-10-29T09:20:00Z,MCH_020,Vibration,10.93,mm/s,Critical
2025-10-29T09:25:00Z,MCH_041,Vibration,9.55,mm/s,Critical
2025-10-29T09:30:00Z,MCH_038,Pressure,3.3,bar,Normal
2025-10-29T09:35:00Z,MCH_050,Temperature,84.4,°C,Critical
2025-10-29T09:40:00Z,MCH_047,Pressure,3.89,bar,Normal
2025-10-29T09:45:00Z,MCH_015,Pressure,5.8,bar,Critical
2025-10-29T09:50:00Z,MCH_011,Vibration,7.45,mm/s,Warning
2025-10-29T09:55:00Z,MCH_048,Vibration,2.01,mm/s,Normal
2025-10-29T10:00:00Z,MCH_049,Vibration,7.15,mm/s,Warning
2025-10-29T10:05:00Z,MCH_036,Temperature,65.1,°C,Normal
2025-10-29T10:10:00Z,MCH_012,Pressure,1.95,bar,Normal
2025-10-29T10:15:00Z,MCH_028,Vibration,11.41,mm/s,Critical
2025-10-29T10:20:00Z,MCH_028,Vibration,9.78,mm/s,Critical
2025-10-29T10:25:00Z,MCH_002,Pressure,2.74,bar,Normal
2025-10-29T10:30:00Z,MCH_049,Temperature,58.29,°C,Normal
2025-10-29T10:35:00Z,MCH_011,Temperature,71.76,°C,Warning
2025-10-29T10:40:00Z,MCH_035,Pressure,3.77,bar,Normal
2025-10-29T10:45:00Z,MCH_025,Pressure,2.66,bar,Normal
2025-10-29T10:50:00Z,MCH_005,Pressure,4.33,bar,Warning
2025-10-29T10:55:00Z,MCH_030,Vibration,11.35,mm/s,Critical
2025-10-29T11:00:00Z,MCH_043,Temperature,72.11,°C,Warning
2025-10-29T11:05:00Z,MCH_004,Temperature,57.92,°C,Normal
2025-10-29T11:10:00Z,MCH_043,Vibration,5.74,mm/s,Normal
2025-10-29T11:15:00Z,MCH_049,Vibration,2.88,mm/s,Normal
2025-10-29T11:20:00Z,MCH_031,Vibration,10.72,mm/s,Critical
2025-10-29T11:25:00Z,MCH_037,Vibration,8.06,mm/s,Warning
2025-10-29T11:30:00Z,MCH_016,Pressure,1.82,bar,Normal
2025-10-29T11:35:00Z,MCH_005,Pressure,3.78,bar,Normal
2025-10-29T11:40:00Z,MCH_044,Pressure,2.79,bar,Normal
2025-10-29T11:45:00Z,MCH_011,Pressure,2.77,bar,Normal
2025-10-29T11:50:00Z,MCH_008,Pressure,1.95,bar,Normal
2025-10-29T11:55:00Z,MCH_044,Vibration,3.79,mm/s,Normal
2025-10-29T12:00:00Z,MCH_048,Temperature,70.6,°C,Warning
2025-10-29T12:05:00Z,MCH_028,Temperature,59.4,°C,Normal
2025-10-29T12:10:00Z,MCH_017,Vibration,4.09,mm/s,Normal
2025-10-29T12:15:00Z,MCH_037,Pressure,3.39,bar,Normal
2025-10-29T12:20:00Z,MCH_041,Temperature,61.07,°C,Normal
2025-10-29T12:25:00Z,MCH_043,Vibration,11.78,mm/s,Critical
2025-10-29T12:30:00Z,MCH_039,Pressure,4.89,bar,Warning
2025-10-29T12:35:00Z,MCH_026,Vibration,9.87,mm/s,Critical
2025-10-29T12:40:00Z,MCH_011,Vibration,9.03,mm/s,Critical
2025-10-29T12:45:00Z,MCH_001,Temperature,78.85,°C,Warning
2025-10-29T12:50:00Z,MCH_027,Temperature,57.63,°C,Normal
2025-10-29T12:55:00Z,MCH_047,Temperature,83.71,°C,Critical
2025-10-29T13:00:00Z,MCH_036,Temperature,61.89,°C,Normal
2025-10-29T13:05:00Z,MCH_042,Temperature,80.73,°C,Critical
2025-10-29T13:10:00Z,MCH_023,Vibration,9.71,mm/s,Critical
2025-10-29T13:15:00Z,MCH_047,Temperature,57.44,°C,Normal
2025-10-29T13:20:00Z,MCH_035,Vibration,7.41,mm/s,Warning
2025-10-29T13:25:00Z,MCH_028,Pressure,3.48,bar,Normal
2025-10-29T13:30:00Z,MCH_010,Pressure,3.73,bar,Normal
2025-10-29T13:35:00Z,MCH_003,Vibration,11.59,mm/s,Critical
2025-10-29T13:40:00Z,MCH_001,Vibration,2.48,mm/s,Normal
2025-10-29T13:45:00Z,MCH_016,Pressure,5.68,bar,Critical
2025-10-29T13:50:00Z,MCH_021,Vibration,5.42,mm/s,Normal
2025-10-29T13:55:00Z,MCH_034,Temperature,89.73,°C,Critical
2025-10-29T14:00:00Z,MCH_038,Pressure,4.53,bar,Warning
2025-10-29T14:05:00Z,MCH_048,Vibration,7.83,mm/s,Warning
2025-10-29T14:10:00Z,MCH_008,Pressure,2.99,bar,Normal
2025-10-29T14:15:00Z,MCH_011,Temperature,81.34,°C,Critical
2025-10-29T14:20:00Z,MCH_029,Pressure,5.78,bar,Critical
2025-10-29T14:25:00Z,MCH_017,Temperature,78.8,°C,Warning
2025-10-29T14:30:00Z,MCH_006,Pressure,2.67,bar,Normal
2025-10-29T14:35:00Z,MCH_045,Vibration,9.53,mm/s,Critical
2025-10-29T14:40:00Z,MCH_006,Vibration,11.6,mm/s,Critical
2025-10-29T14:45:00Z,MCH_032,Temperature,62.43,°C,Normal
2025-10-29T14:50:00Z,MCH_048,Pressure,4.2,bar,Warning
2025-10-29T14:55:00Z,MCH_013,Vibration,6.61,mm/s,Normal
2025-10-29T15:00:00Z,MCH_027,Pressure,4.94,bar,Warning
2025-10-29T15:05:00Z,MCH_021,Pressure,1.77,bar,Normal
2025-10-29T15:10:00Z,MCH_039,Temperature,88.99,°C,Critical
2025-10-29T15:15:00Z,MCH_008,Pressure,1.95,bar,Normal
2025-10-29T15:20:00Z,MCH_001,Vibration,9.91,mm/s,Critical
2025-10-29T15:25:00Z,MCH_009,Pressure,4.22,bar,Warning
2025-10-29T15:30:00Z,MCH_039,Pressure,5.39,bar,Critical
2025-10-29T15:35:00Z,MCH_048,Vibration,7.5,mm/s,Warning
2025-10-29T15:40:00Z,MCH_028,Temperature,75.6,°C,Warning
2025-10-29T15:45:00Z,MCH_011,Pressure,4.4,bar,Warning
2025-10-29T15:50:00Z,MCH_040,Temperature,55.3,°C,Normal
2025-10-29T15:55:00Z,MCH_023,Vibration,8.92,mm/s,Warning
2025-10-29T16:00:00Z,MCH_009,Temperature,73.74,°C,Warning
2025-10-29T16:05:00Z,MCH_017,Pressure,1.79,bar,Normal
2025-10-29T16:10:00Z,MCH_026,Vibration,5.23,mm/s,Normal
2025-10-29T16:15:00Z,MCH_023,Temperature,55.15,°C,Normal
2025-10-29T16:20:00Z,MCH_045,Temperature,85.62,°C,Critical
2025-10-29T16:25:00Z,MCH_043,Temperature,74.81,°C,Warning
2025-10-29T16:30:00Z,MCH_036,Pressure,4.85,bar,Warning
2025-10-29T16:35:00Z,MCH_049,Pressure,3.67,bar,Normal
2025-10-29T16:40:00Z,MCH_032,Temperature,89.65,°C,Critical
2025-10-29T16:45:00Z,MCH_038,Vibration,10.93,mm/s,Critical
2025-10-29T16:50:00Z,MCH_014,Vibration,5.29,mm/s,Normal
2025-10-29T16:55:00Z,MCH_033,Pressure,1.6,bar,Normal
2025-10-29T17:00:00Z,MCH_041,Temperature,82.2,°C,Critical
2025-10-29T17:05:00Z,MCH_005,Vibration,3.12,mm/s,Normal
2025-10-29T17:10:00Z,MCH_025,Vibration,8.51,mm/s,Warning
2025-10-29T17:15:00Z,MCH_022,Pressure,4.39,bar,Warning
2025-10-29T17:20:00Z,MCH_040,Vibration,11.26,mm/s,Critical
2025-10-29T17:25:00Z,MCH_019,Temperature,85.45,°C,Critical
2025-10-29T17:30:00Z,MCH_009,Vibration,6.81,mm/s,Normal
2025-10-29T17:35:00Z,MCH_041,Pressure,4.61,bar,Warning
2025-10-29T17:40:00Z,MCH_006,Vibration,8.68,mm/s,Warning
2025-10-29T17:45:00Z,MCH_015,Vibration,8.49,mm/s,Warning
2025-10-29T17:50:00Z,MCH_038,Temperature,71.76,°C,Warning
2025-10-29T17:55:00Z,MCH_032,Pressure,1.76,bar,Normal
2025-10-29T18:00:00Z,MCH_037,Pressure,3.55,bar,Normal
2025-10-29T18:05:00Z,MCH_012,Vibration,11.29,mm/s,Critical
2025-10-29T18:10:00Z,MCH_041,Temperature,65.41,°C,Normal
2025-10-29T18:15:00Z,MCH_011,Temperature,76.1,°C,Warning
2025-10-29T18:20:00Z,MCH_013,Pressure,4.47,bar,Warning
2025-10-29T18:25:00Z,MCH_003,Temperature,72.31,°C,Warning
2025-10-29T18:30:00Z,MCH_041,Temperature,73.4,°C,Warning
2025-10-29T18:35:00Z,MCH_017,Temperature,83.26,°C,Critical
2025-10-29T18:40:00Z,MCH_024,Vibration,2.41,mm/s,Normal
2025-10-29T18:45:00Z,MCH_049,Temperature,67.8,°C,Normal
2025-10-29T18:50:00Z,MCH_020,Temperature,66.62,°C,Normal
2025-10-29T18:55:00Z,MCH_005,Temperature,55.63,°C,Normal
2025-10-29T19:00:00Z,MCH_044,Vibration,7.76,mm/s,Warning
2025-10-29T19:05:00Z,MCH_009,Vibration,7.7,mm/s,Warning
2025-10-29T19:10:00Z,MCH_023,Pressure,1.87,bar,Normal
2025-10-29T19:15:00Z,MCH_017,Temperature,82.49,°C,Critical
2025-10-29T19:20:00Z,MCH_018,Temperature,70.8,°C,Warning
2025-10-29T19:25:00Z,MCH_014,Pressure,4.05,bar,Warning
2025-10-29T19:30:00Z,MCH_027,Pressure,1.78,bar,Normal
2025-10-29T19:35:00Z,MCH_006,Temperature,70.98,°C,Warning
2025-10-29T19:40:00Z,MCH_008,Temperature,57.32,°C,Normal
2025-10-29T19:45:00Z,MCH_037,Vibration,9.16,mm/s,Critical
2025-10-29T19:50:00Z,MCH_001,Temperature,79.24,°C,Warning
2025-10-29T19:55:00Z,MCH_011,Pressure,1.76,bar,Normal
2025-10-29T20:00:00Z,MCH_006,Vibration,2.17,mm/s,Normal
2025-10-29T20:05:00Z,MCH_047,Vibration,3.97,mm/s,Normal
2025-10-29T20:10:00Z,MCH_026,Pressure,3.97,bar,Normal
2025-10-29T20:15:00Z,MCH_026,Pressure,3.88,bar,Normal
2025-10-29T20:20:00Z,MCH_001,Pressure,5.71,bar,Critical
2025-10-29T20:25:00Z,MCH_028,Vibration,8.49,mm/s,Warning
2025-10-29T20:30:00Z,MCH_045,Temperature,80.48,°C,Critical
2025-10-29T20:35:00Z,MCH_030,Temperature,64.49,°C,Normal
2025-10-29T20:40:00Z,MCH_034,Temperature,67.74,°C,Normal
2025-10-29T20:45:00Z,MCH_010,Temperature,76.23,°C,Warning
2025-10-29T20:50:00Z,MCH_001,Temperature,79.99,°C,Warning
2025-10-29T20:55:00Z,MCH_028,Pressure,3.53,bar,Normal
2025-10-29T21:00:00Z,MCH_033,Pressure,4.24,bar,Warning
2025-10-29T21:05:00Z,MCH_030,Pressure,4.96,bar,Warning
2025-10-29T21:10:00Z,MCH_015,Vibration,3.52,mm/s,Normal
2025-10-29T21:15:00Z,MCH_033,Temperature,69.16,°C,Normal
2025-10-29T21:20:00Z,MCH_039,Vibration,11.69,mm/s,Critical
2025-10-29T21:25:00Z,MCH_012,Pressure,5.32,bar,Critical
2025-10-29T21:30:00Z,MCH_011,Vibration,11.74,mm/s,Critical
2025-10-29T21:35:00Z,MCH_045,Vibration,4.48,mm/s,Normal
2025-10-29T21:40:00Z,MCH_048,Temperature,66.87,°C,Normal
2025-10-29T21:45:00Z,MCH_004,Vibration,10.94,mm/s,Critical
2025-10-29T21:50:00Z,MCH_028,Vibration,9.65,mm/s,Critical
2025-10-29T21:55:00Z,MCH_026,Temperature,59.86,°C,Normal
2025-10-29T22:00:00Z,MCH_005,Pressure,2.97,bar,Normal
2025-10-29T22:05:00Z,MCH_044,Temperature,66.75,°C,Normal
2025-10-29T22:10:00Z,MCH_015,Vibration,8.68,mm/s,Warning
2025-10-29T22:15:00Z,MCH_021,Temperature,57.85,°C,Normal
2025-10-29T22:20:00Z,MCH_032,Vibration,2.94,mm/s,Normal
2025-10-29T22:25:00Z,MCH_031,Temperature,59.11,°C,Normal
2025-10-29T22:30:00Z,MCH_004,Temperature,69.01,°C,Normal
2025-10-29T22:35:00Z,MCH_009,Temperature,82.1,°C,Critical
2025-10-29T22:40:00Z,MCH_042,Temperature,86.4,°C,Critical
2025-10-29T22:45:00Z,MCH_011,Vibration,6.81,mm/s,Normal
2025-10-29T22:50:00Z,MCH_021,Pressure,1.81,bar,Normal
2025-10-29T22:55:00Z,MCH_031,Vibration,3.48,mm/s,Normal
2025-10-29T23:00:00Z,MCH_011,Pressure,5.67,bar,Critical
2025-10-29T23:05:00Z,MCH_035,Pressure,2.72,bar,Normal
2025-10-29T23:10:00Z,MCH_040,Vibration,6.11,mm/s,Normal
2025-10-29T23:15:00Z,MCH_029,Vibration,6.0,mm/s,Normal
2025-10-29T23:20:00Z,MCH_008,Pressure,2.67,bar,Normal
2025-10-29T23:25:00Z,MCH_035,Temperature,57.19,°C,Normal
2025-10-29T23:30:00Z,MCH_004,Pressure,2.44,bar,Normal
2025-10-29T23:35:00Z,MCH_017,Vibration,7.04,mm/s,Warning
2025-10-29T23:40:00Z,MCH_039,Temperature,70.43,°C,Warning
2025-10-29T23:45:00Z,MCH_046,Temperature,88.66,°C,Critical
2025-10-29T23:50:00Z,MCH_001,Temperature,88.55,°C,Critical
2025-10-29T23:55:00Z,MCH_032,Temperature,63.46,°C,Normal
2025-10-30T00:00:00Z,MCH_011,Temperature,83.3,°C,Critical
2025-10-30T00:05:00Z,MCH_015,Pressure,2.27,bar,Normal
2025-10-30T00:10:00Z,MCH_022,Temperature,59.94,°C,Normal
2025-10-30T00:15:00Z,MCH_010,Vibration,7.65,mm/s,Warning
2025-10-30T00:20:00Z,MCH_045,Temperature,75.42,°C,Warning
2025-10-30T00:25:00Z,MCH_050,Pressure,3.38,bar,Normal
2025-10-30T00:30:00Z,MCH_010,Vibration,7.99,mm/s,Warning
2025-10-30T00:35:00Z,MCH_015,Temperature,73.91,°C,Warning
2025-10-30T00:40:00Z,MCH_019,Vibration,8.59,mm/s,Warning
2025-10-30T00:45:00Z,MCH_001,Temperature,58.71,°C,Normal
2025-10-30T00:50:00Z,MCH_003,Temperature,59.33,°C,Normal
2025-10-30T00:55:00Z,MCH_045,Temperature,83.55,°C,Critical
2025-10-30T01:00:00Z,MCH_009,Pressure,1.76,bar,Normal
2025-10-30T01:05:00Z,MCH_038,Vibration,7.69,mm/s,Warning
2025-10-30T01:10:00Z,MCH_025,Vibration,3.59,mm/s,Normal
2025-10-30T01:15:00Z,MCH_013,Pressure,3.09,bar,Normal
2025-10-30T01:20:00Z,MCH_038,Temperature,66.3,°C,Normal
2025-10-30T01:25:00Z,MCH_001,Temperature,86.3,°C,Critical
2025-10-30T01:30:00Z,MCH_044,Vibration,6.5,mm/s,Normal
2025-10-30T01:35:00Z,MCH_041,Temperature,82.73,°C,Critical
2025-10-30T01:40:00Z,MCH_020,Pressure,3.22,bar,Normal
2025-10-30T01:45:00Z,MCH_046,Temperature,76.85,°C,Warning
2025-10-30T01:50:00Z,MCH_042,Temperature,63.53,°C,Normal
2025-10-30T01:55:00Z,MCH_043,Temperature,65.22,°C,Normal
2025-10-30T02:00:00Z,MCH_002,Vibration,2.33,mm/s,Normal
2025-10-30T02:05:00Z,MCH_041,Pressure,3.88,bar,Normal
2025-10-30T02:10:00Z,MCH_045,Temperature,75.59,°C,Warning
2025-10-30T02:15:00Z,MCH_026,Vibration,11.74,mm/s,Critical
2025-10-30T02:20:00Z,MCH_007,Pressure,2.48,bar,Normal
2025-10-30T02:25:00Z,MCH_037,Pressure,3.53,bar,Normal
2025-10-30T02:30:00Z,MCH_048,Temperature,78.21,°C,Warning
2025-10-30T02:35:00Z,MCH_029,Pressure,4.24,bar,Warning
2025-10-30T02:40:00Z,MCH_031,Pressure,4.61,bar,Warning
2025-10-30T02:45:00Z,MCH_009,Temperature,66.1,°C,Normal
2025-10-30T02:50:00Z,MCH_013,Vibration,2.29,mm/s,Normal
2025-10-30T02:55:00Z,MCH_008,Vibration,11.83,mm/s,Critical
2025-10-30T03:00:00Z,MCH_046,Pressure,3.21,bar,Normal
2025-10-30T03:05:00Z,MCH_045,Temperature,87.29,°C,Critical
2025-10-30T03:10:00Z,MCH_016,Temperature,78.18,°C,Warning
2025-10-30T03:15:00Z,MCH_010,Temperature,70.71,°C,Warning
2025-10-30T03:20:00Z,MCH_037,Temperature,77.36,°C,Warning
2025-10-30T03:25:00Z,MCH_025,Temperature,66.19,°C,Normal
2025-10-30T03:30:00Z,MCH_033,Vibration,11.62,mm/s,Critical
2025-10-30T03:35:00Z,MCH_020,Vibration,3.24,mm/s,Normal
2025-10-30T03:40:00Z,MCH_039,Vibration,11.46,mm/s,Critical
2025-10-30T03:45:00Z,MCH_037,Vibration,6.23,mm/s,Normal
2025-10-30T03:50:00Z,MCH_050,Pressure,1.6,bar,Normal
2025-10-30T03:55:00Z,MCH_045,Temperature,62.34,°C,Normal
2025-10-30T04:00:00Z,MCH_047,Pressure,3.56,bar,Normal
2025-10-30T04:05:00Z,MCH_034,Temperature,64.55,°C,Normal
2025-10-30T04:10:00Z,MCH_044,Temperature,60.1,°C,Normal
2025-10-30T04:15:00Z,MCH_014,Vibration,2.79,mm/s,Normal
2025-10-30T04:20:00Z,MCH_034,Vibration,6.1,mm/s,Normal
2025-10-30T04:25:00Z,MCH_018,Temperature,67.12,°C,Normal
2025-10-30T04:30:00Z,MCH_031,Vibration,8.46,mm/s,Warning
2025-10-30T04:35:00Z,MCH_022,Temperature,84.6,°C,Critical
2025-10-30T04:40:00Z,MCH_012,Temperature,72.4,°C,Warning
2025-10-30T04:45:00Z,MCH_046,Pressure,1.66,bar,Normal
2025-10-30T04:50:00Z,MCH_036,Vibration,2.91,mm/s,Normal
2025-10-30T04:55:00Z,MCH_047,Pressure,5.4,bar,Critical
2025-10-30T05:00:00Z,MCH_033,Pressure,4.14,bar,Warning
2025-10-30T05:05:00Z,MCH_034,Temperature,63.82,°C,Normal
2025-10-30T05:10:00Z,MCH_001,Temperature,77.0,°C,Warning
2025-10-30T05:15:00Z,MCH_032,Vibration,8.1,mm/s,Warning
2025-10-30T05:20:00Z,MCH_011,Vibration,3.64,mm/s,Normal
2025-10-30T05:25:00Z,MCH_035,Vibration,9.09,mm/s,Critical
2025-10-30T05:30:00Z,MCH_020,Temperature,62.73,°C,Normal
2025-10-30T05:35:00Z,MCH_034,Temperature,76.24,°C,Warning
2025-10-30T05:40:00Z,MCH_002,Temperature,70.27,°C,Warning
2025-10-30T05:45:00Z,MCH_016,Pressure,3.09,bar,Normal
2025-10-30T05:50:00Z,MCH_043,Pressure,2.37,bar,Normal
2025-10-30T05:55:00Z,MCH_009,Temperature,78.13,°C,Warning
2025-10-30T06:00:00Z,MCH_023,Vibration,6.06,mm/s,Normal
2025-10-30T06:05:00Z,MCH_018,Temperature,62.59,°C,Normal
2025-10-30T06:10:00Z,MCH_036,Vibration,6.03,mm/s,Normal
2025-10-30T06:15:00Z,MCH_007,Temperature,75.56,°C,Warning
2025-10-30T06:20:00Z,MCH_046,Pressure,4.91,bar,Warning
2025-10-30T06:25:00Z,MCH_022,Temperature,69.45,°C,Normal
2025-10-30T06:30:00Z,MCH_039,Temperature,55.4,°C,Normal
2025-10-30T06:35:00Z,MCH_050,Vibration,3.93,mm/s,Normal
2025-10-30T06:40:00Z,MCH_029,Pressure,3.27,bar,Normal
2025-10-30T06:45:00Z,MCH_042,Vibration,2.82,mm/s,Normal
2025-10-30T06:50:00Z,MCH_041,Vibration,9.39,mm/s,Critical
2025-10-30T06:55:00Z,MCH_009,Temperature,62.51,°C,Normal
2025-10-30T07:00:00Z,MCH_019,Vibration,7.95,mm/s,Warning
2025-10-30T07:05:00Z,MCH_025,Vibration,6.84,mm/s,Normal
2025-10-30T07:10:00Z,MCH_015,Vibration,4.74,mm/s,Normal
2025-10-30T07:15:00Z,MCH_011,Temperature,62.3,°C,Normal
2025-10-30T07:20:00Z,MCH_047,Vibration,9.01,mm/s,Critical
2025-10-30T07:25:00Z,MCH_032,Temperature,75.34,°C,Warning
2025-10-30T07:30:00Z,MCH_049,Temperature,76.64,°C,Warning
2025-10-30T07:35:00Z,MCH_021,Vibration,9.5,mm/s,Critical
2025-10-30T07:40:00Z,MCH_028,Vibration,2.77,mm/s,Normal
2025-10-30T07:45:00Z,MCH_035,Pressure,2.43,bar,Normal
2025-10-30T07:50:00Z,MCH_048,Vibration,10.22,mm/s,Critical
2025-10-30T07:55:00Z,MCH_006,Vibration,8.58,mm/s,Warning
2025-10-30T08:00:00Z,MCH_032,Vibration,2.04,mm/s,Normal
2025-10-30T08:05:00Z,MCH_050,Temperature,76.81,°C,Warning
2025-10-30T08:10:00Z,MCH_011,Temperature,85.17,°C,Critical
2025-10-30T08:15:00Z,MCH_011,Temperature,78.87,°C,Warning
2025-10-30T08:20:00Z,MCH_014,Temperature,72.78,°C,Warning
2025-10-30T08:25:00Z,MCH_012,Pressure,5.34,bar,Critical
2025-10-30T08:30:00Z,MCH_025,Vibration,9.7,mm/s,Critical
2025-10-30T08:35:00Z,MCH_016,Temperature,67.14,°C,Normal
2025-10-30T08:40:00Z,MCH_038,Temperature,86.64,°C,Critical
2025-10-30T08:45:00Z,MCH_024,Pressure,1.99,bar,Normal
2025-10-30T08:50:00Z,MCH_005,Vibration,6.12,mm/s,Normal
2025-10-30T08:55:00Z,MCH_005,Vibration,9.95,mm/s,Critical
2025-10-30T09:00:00Z,MCH_019,Pressure,2.3,bar,Normal
2025-10-30T09:05:00Z,MCH_003,Pressure,2.18,bar,Normal
2025-10-30T09:10:00Z,MCH_041,Pressure,4.57,bar,Warning
2025-10-30T09:15:00Z,MCH_001,Pressure,3.34,bar,Normal
2025-10-30T09:20:00Z,MCH_010,Vibration,11.36,mm/s,Critical
2025-10-30T09:25:00Z,MCH_025,Temperature,89.87,°C,Critical
2025-10-30T09:30:00Z,MCH_016,Temperature,67.27,°C,Normal
2025-10-30T09:35:00Z,MCH_009,Pressure,5.35,bar,Critical
2025-10-30T09:40:00Z,MCH_010,Pressure,5.47,bar,Critical
2025-10-30T09:45:00Z,MCH_001,Pressure,5.28,bar,Critical
2025-10-30T09:50:00Z,MCH_035,Temperature,61.38,°C,Normal
2025-10-30T09:55:00Z,MCH_045,Pressure,3.88,bar,Normal
2025-10-30T10:00:00Z,MCH_003,Pressure,3.97,bar,Normal
2025-10-30T10:05:00Z,MCH_034,Pressure,5.17,bar,Critical
2025-10-30T10:10:00Z,MCH_005,Pressure,1.83,bar,Normal
2025-10-30T10:15:00Z,MCH_004,Vibration,4.78,mm/s,Normal
2025-10-30T10:20:00Z,MCH_006,Vibration,10.04,mm/s,Critical
2025-10-30T10:25:00Z,MCH_019,Temperature,73.69,°C,Warning
2025-10-30T10:30:00Z,MCH_002,Vibration,7.29,mm/s,Warning
2025-10-30T10:35:00Z,MCH_010,Pressure,1.76,bar,Normal
2025-10-30T10:40:00Z,MCH_008,Vibration,3.2,mm/s,Normal
